2022-12-11;1.6;4.1;9.1;0.1;2.7;8.2;0.0;N;970.0
2022-12-12;0.0;-0.7;4.0;-3.1;1.8;4.7;20.0;N;370.0
2022-12-13;0.0;0.1;2.0;-1.3;1.4;3.9;80.0;N;290.0
2022-12-14;0.0;0.8;5.2;-1.4;1.4;3.7;50.0;N;370.0
2022-12-15;0.0;0.9;2.5;-0.5;1.8;6.9;20.0;N;490.0
2022-12-16;4.0;3.1;6.6;0.9;1.7;5.2;50.0;N;390.0
2022-12-17;10.0;5.7;10.9;3.0;2.2;5.8;0.0;N;310.0
2022-12-18;0.0;3.9;6.1;1.8;1.2;3.5;100.0;NNE;240.0
2022-12-19;0.8;2.9;6.6;1.2;1.4;3.7;40.0;N;390.0
2022-12-20;0.0;4.3;8.7;2.0;1.3;4.4;80.0;N;310.0
2022-12-21;0.0;5.4;10.0;3.6;1.5;3.8;30.0;N;290.0
2022-12-22;0.0;5.8;9.3;3.7;1.5;4.0;40.0;N;230.0
2022-12-23;0.0;6.9;9.8;4.7;1.5;5.2;20.0;WSW;200.0
2022-12-24;0.0;6.5;8.2;5.4;1.3;4.2;60.0;SSE;270.0
2022-12-25;0.0;6.9;8.4;5.6;1.2;3.7;50.0;N;600.0
2022-12-26;0.0;8.5;10.0;6.9;1.5;4.6;40.0;N;520.0
2022-12-27;0.0;9.0;14.0;5.6;1.9;4.9;10.0;N;360.0
2022-12-28;0.0;6.9;11.0;5.5;1.9;5.6;0.0;N;430.0
2022-12-29;0.0;6.3;10.3;4.3;1.9;5.0;30.0;N;630.0
2022-12-30;0.0;5.8;8.7;4.0;1.5;4.1;40.0;N;210.0
2022-12-31;0.0;7.7;11.2;5.8;1.6;4.8;20.0;N;430.0
